Year,Subject,Assessment Description,Student ID,Location,Enrollment Grade,Grade Equivalent,Grade Mismatch,Gender,Ethnicity,Economically Disadvantaged,ELL Eligible,Former ELL,ELL Duration,NYSESLAT Eligible,Disability,Former SWD,NYSAA Eligible,Homeless,In Foster Care,Parent In Armed Forces,Immigrant,Crisis/Disaster Student Displacement Code,Crisis Name,Standard Achieved,Score,Platform,CBT Not Tested Reason
2023-2024,ELA,Grade 6 ELA,241886878,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Female,Hispanic or Latino,YES,,YES,2,,,,,YES,,,,,,Level 2,435,CBT,
2023-2024,ELA,Grade 7 ELA,237047428,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Male,Black or African American,YES,,,,,Speech or Language Impairment,,,,,,,,,Level 2,433,CBT,
2023-2024,ELA,Grade 8 ELA,236567939,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 3,454,CBT,
2023-2024,ELA,Grade 6 ELA,247366065,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Male,Hispanic or Latino,YES,,,,,Learning Disability,,,,,,,,,Level 1,415,CBT,
2023-2024,ELA,Grade 6 ELA,259247377,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Male,Hispanic or Latino,YES,YES,,1,,,,,YES,,,YES,,,Level 1,415,CBT,
2023-2024,ELA,Grade 8 ELA,239847569,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Female,American Indian or Alaska Native,YES,,,,,,,,,,,,,,Level 4,472,CBT,
2023-2024,ELA,Grade 8 ELA,234494359,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 3,456,CBT,
2023-2024,ELA,Grade 8 ELA,237805478,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,Black or African American,YES,,,,,,,,,,,,,,Level 3,466,CBT,
2023-2024,ELA,Grade 8 ELA,247740640,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,Black or African American,YES,,,,,,,,YES,,,,,,Level 2,430,CBT,
2023-2024,ELA,Grade 7 ELA,240428664,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Male,Black or African American,YES,,,,,,,,,,,,,,Level 1,424,CBT,
2023-2024,ELA,Grade 8 ELA,220047377,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,Black or African American,YES,,,,,Learning Disability,,,,,,,,,Level 3,451,CBT,
2023-2024,ELA,Grade 6 ELA,241353564,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Male,Black or African American,YES,,,,,Speech or Language Impairment,,,,,,,,,Level 2,431,CBT,
2023-2024,ELA,Grade 6 ELA,245795083,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Male,Black or African American,YES,,,,,,,,YES,,,,,,Level 2,431,CBT,
2023-2024,ELA,Grade 8 ELA,239866122,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 4,490,CBT,
2023-2024,ELA,Grade 7 ELA,238473649,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Female,Hispanic or Latino,YES,,,,,,,,,,,,,,Level 3,460,CBT,
2023-2024,ELA,Grade 8 ELA,218892131,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Female,Hispanic or Latino,YES,,YES,1,,,,,,,,,,,Level 4,472,CBT,
2023-2024,ELA,Grade 7 ELA,240059410,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Female,Hispanic or Latino,YES,,YES,1,,,,,,,,,,,Level 3,464,CBT,
2023-2024,ELA,Grade 6 ELA,237351333,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Female,Black or African American,YES,,,,,Learning Disability,,,,,,,,,Level 1,429,CBT,
2023-2024,ELA,Grade 8 ELA,238254817,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,Black or African American,YES,,,,,,,,,,,,,,Level 4,472,CBT,
2023-2024,ELA,Grade 6 ELA,241753359,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Male,Hispanic or Latino,YES,,,,,,,,,,,,,,Level 3,454,CBT,
2023-2024,ELA,Grade 7 ELA,216486860,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Male,Black or African American,,,,,,,,,,,,,,,Level 3,464,CBT,
2023-2024,ELA,Grade 8 ELA,239780109,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,Black or African American,,,,,,,,,,,,,,,Level 4,474,CBT,
2023-2024,ELA,Grade 8 ELA,207601097,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Female,Black or African American,,,,,,,,,,,,,,,Level 3,462,CBT,
2023-2024,ELA,Grade 7 ELA,238589881,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 3,457,CBT,
2023-2024,ELA,Grade 7 ELA,238438055,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 4,472,CBT,
2023-2024,ELA,Grade 8 ELA,238438063,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,Black or African American,YES,,,,,,,,,,,,,,Level 3,462,CBT,
2023-2024,ELA,Grade 7 ELA,240420570,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Male,White,YES,,,,,,,,,,,,,,Level 2,436,CBT,
2023-2024,ELA,Grade 8 ELA,238196950,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,Black or African American,YES,,,,,,,,,,,,,,Level 3,450,CBT,
2023-2024,ELA,Grade 6 ELA,242945541,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Male,Black or African American,YES,,,,,Speech or Language Impairment,,,,,,,,,Level 2,435,CBT,
2023-2024,ELA,Grade 8 ELA,235395233,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,Hispanic or Latino,YES,,,,,,,,,,,,,,Level 3,462,CBT,
2023-2024,ELA,Grade 8 ELA,237496799,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Female,Black or African American,YES,,,,,,,,YES,,,,,,Level 2,432,CBT,
2023-2024,ELA,Grade 6 ELA,245067137,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Male,Black or African American,YES,,,,,,,,,,,,,,Level 3,454,CBT,
2023-2024,ELA,Grade 6 ELA,240860585,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 2,443,CBT,
2023-2024,ELA,Grade 8 ELA,237198700,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,Black or African American,YES,,,,,Learning Disability,,,,,,,,,Level 2,430,CBT,
2023-2024,ELA,Grade 6 ELA,243220571,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Male,Black or African American,YES,,,,,,,,,,,,,,Level 2,433,CBT,
2023-2024,ELA,Grade 8 ELA,236411849,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,Hispanic or Latino,YES,,,,,,,,,,,,,,Level 3,459,CBT,
2023-2024,ELA,Grade 8 ELA,238054928,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 2,444,CBT,
2023-2024,ELA,Grade 8 ELA,237316112,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,Black or African American,YES,,,,,,,,,,,,,,Level 1,416,CBT,
2023-2024,ELA,Grade 6 ELA,238635148,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Female,Black or African American,YES,,,,,,,,,YES,,,,,Level 2,438,CBT,
2023-2024,ELA,Grade 8 ELA,240651703,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Female,Asian,YES,,,4,,,,,,,,,,,Level 3,459,CBT,
2023-2024,ELA,Grade 6 ELA,241877117,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Female,Asian,YES,,YES,6,,,,,,,,,,,Level 2,435,CBT,
2023-2024,ELA,Grade 7 ELA,240860544,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Female,Hispanic or Latino,YES,,,,,,,,,,,,,,Level 4,476,CBT,
2023-2024,ELA,Grade 8 ELA,236061818,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,Black or African American,,,,,,,,,,,,,,,Level 4,486,CBT,
2023-2024,ELA,Grade 6 ELA,239927759,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Male,Hispanic or Latino,YES,,,2,,,,,,,,,,,Level 2,440,CBT,
2023-2024,ELA,Grade 7 ELA,240432849,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 3,457,CBT,
2023-2024,ELA,Grade 7 ELA,236092151,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Female,Hispanic or Latino,YES,,,,,,,,,,,,,,Level 2,438,CBT,
2023-2024,ELA,Grade 7 ELA,234515658,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Male,Black or African American,YES,,,,,Learning Disability,,,,,,,,,Level 3,460,CBT,
2023-2024,ELA,Grade 8 ELA,234176295,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,Black or African American,YES,,,,,,,,,,,,,,Level 2,432,CBT,
2023-2024,ELA,Grade 7 ELA,216427898,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Male,Hispanic or Latino,YES,,,,,,,,YES,,,,,,Level 3,450,CBT,
2023-2024,ELA,Grade 7 ELA,240397562,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Female,Black or African American,,,,,,,,,,,,,,,Level 3,460,CBT,
2023-2024,ELA,Grade 7 ELA,248882631,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Female,Hispanic or Latino,YES,YES,,5,,,,,,,,,,,Level 2,447,CBT,
2023-2024,ELA,Grade 7 ELA,240433177,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Male,Black or African American,YES,,,,,,,,,,,,,,Level 3,457,CBT,
2023-2024,ELA,Grade 7 ELA,239681372,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Male,Black or African American,YES,,,,,,,,YES,,,,,,Level 2,444,CBT,
2023-2024,ELA,Grade 7 ELA,238438048,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 3,464,CBT,
2023-2024,ELA,Grade 7 ELA,238377485,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 2,434,CBT,
2023-2024,ELA,Grade 8 ELA,239131675,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,Black or African American,,,,,,,,,,,,,,,Level 4,486,CBT,
2023-2024,ELA,Grade 8 ELA,240137851,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 3,466,CBT,
2023-2024,ELA,Grade 8 ELA,223527003,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Female,Hispanic or Latino,YES,,,,,,,,,,,,,,Level 3,451,CBT,
2023-2024,ELA,Grade 6 ELA,238841274,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Male,Black or African American,,,,,,,,,,,,,,,Level 3,454,CBT,
2023-2024,ELA,Grade 7 ELA,239588106,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 3,467,CBT,
2023-2024,ELA,Grade 7 ELA,238935415,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Female,Black or African American,YES,,,,,Learning Disability,,,,,,,,,Level 3,464,CBT,
2023-2024,ELA,Grade 7 ELA,238941801,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Female,Black or African American,YES,,,,,Learning Disability,,,,,,,,,Level 2,434,CBT,
2023-2024,ELA,Grade 7 ELA,242433100,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Female,Black or African American,YES,,,,,Other Health Impairment,,,,,,,,,Level 1,430,CBT,
2023-2024,ELA,Grade 6 ELA,243634425,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Female,Hispanic or Latino,YES,,,,,Learning Disability,,,,,,,,,Level 1,420,CBT,
2023-2024,ELA,Grade 8 ELA,235257946,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,Black or African American,YES,,,,,,,,,,,,,,Level 3,462,CBT,
2023-2024,ELA,Grade 6 ELA,236230629,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Male,Black or African American,YES,,,,,Learning Disability,,,YES,,,,,,Level 3,450,CBT,
2023-2024,ELA,Grade 6 ELA,241657360,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Female,Black or African American,YES,,,,,,,,YES,,,,,,Level 4,470,CBT,
2023-2024,ELA,Grade 6 ELA,240299065,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Male,Hispanic or Latino,YES,,,,,Autism,,,,,,,,,Level 2,431,CBT,
2023-2024,ELA,Grade 8 ELA,237316419,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,Black or African American,YES,,,,,,,,,,,,,,Level 3,462,CBT,
2023-2024,ELA,Grade 6 ELA,242386035,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Male,Black or African American,YES,,,,,,,,,,,,,,Level 3,450,CBT,
2023-2024,ELA,Grade 6 ELA,240902924,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 4,470,CBT,
2023-2024,ELA,Grade 6 ELA,241909589,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Female,Black or African American,,,,,,,,,,,,,,,Level 4,488,CBT,
2023-2024,ELA,Grade 6 ELA,240315531,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Male,Black or African American,YES,,,,,Speech or Language Impairment,,,,,,,,,Level 1,426,CBT,
2023-2024,ELA,Grade 7 ELA,258821271,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Female,Black or African American,YES,,,,,,,,,,,YES,,,Level 1,416,CBT,
2023-2024,ELA,Grade 8 ELA,238848063,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Female,Hispanic or Latino,YES,YES,,8,,Speech or Language Impairment,,,,,,,,,Level 3,451,CBT,
2023-2024,ELA,Grade 7 ELA,240472183,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Male,Hispanic or Latino,YES,,,,,Learning Disability,,,,,,,,,Level 2,442,CBT,
2023-2024,ELA,Grade 6 ELA,243262029,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 1,415,CBT,
2023-2024,ELA,Grade 6 ELA,238575088,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Male,Hispanic or Latino,YES,,,,,Emotional Disability,,,YES,,,,,,Level 1,429,CBT,
2023-2024,ELA,Grade 8 ELA,238384192,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 4,472,CBT,
2023-2024,ELA,Grade 6 ELA,203282033,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Male,Black or African American,YES,,,,,,,,,,,,,,Level 3,454,CBT,
2023-2024,ELA,Grade 8 ELA,236335691,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 3,456,CBT,
2023-2024,ELA,Grade 6 ELA,235401502,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 3,465,CBT,
2023-2024,ELA,Grade 6 ELA,241395912,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 4,481,CBT,
2023-2024,ELA,Grade 8 ELA,236979597,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,Black or African American,YES,,,,,,,,,,,,,,Level 3,459,CBT,
2023-2024,ELA,Grade 8 ELA,233329895,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,Black or African American,YES,,,,,Speech or Language Impairment,,,,,,,,,Level 1,425,CBT,
2023-2024,ELA,Grade 7 ELA,235689536,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Female,Black or African American,YES,,,,,Orthopedic Impairment,,,,,,,,,Level 4,476,CBT,
2023-2024,ELA,Grade 7 ELA,258678952,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Male,Black or African American,YES,,,,,Speech or Language Impairment,,,,,,,,,Level 1,420,CBT,
2023-2024,ELA,Grade 7 ELA,258678986,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Female,Black or African American,YES,,,,,Learning Disability,,,,,,,,,Level 1,428,CBT,
2023-2024,ELA,Grade 6 ELA,243498912,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 2,438,CBT,
2023-2024,ELA,Grade 8 ELA,237925474,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 3,456,CBT,
2023-2024,ELA,Grade 7 ELA,239580574,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 4,481,CBT,
2023-2024,ELA,Grade 7 ELA,240647248,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Male,Black or African American,YES,,,,,,,,,,,,,,Level 2,438,CBT,
2023-2024,ELA,Grade 8 ELA,258672138,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,Black or African American,YES,,,,,Learning Disability,,,,,,YES,,,Level 1,427,CBT,
2023-2024,ELA,Grade 6 ELA,242156974,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 2,440,CBT,
2023-2024,ELA,Grade 7 ELA,216437533,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Male,Black or African American,YES,,,,,Learning Disability,,,,,,,,,Level 3,460,CBT,
2023-2024,ELA,Grade 7 ELA,216437558,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Female,Black or African American,YES,,,,,Learning Disability,,,,,,,,,Level 1,428,CBT,
2023-2024,ELA,Grade 6 ELA,243261948,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 4,475,CBT,
2023-2024,ELA,Grade 7 ELA,239233489,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Male,Black or African American,,,,,,Learning Disability,,,,,,,,,Level 3,454,CBT,
2023-2024,ELA,Grade 8 ELA,235522646,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,Black or African American,YES,,,,,Speech or Language Impairment,,,,,,,,,Level 2,444,CBT,
2023-2024,ELA,Grade 8 ELA,236791307,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,Black or African American,YES,,,,,,,,,,,,,,Level 4,490,CBT,
2023-2024,ELA,Grade 8 ELA,219910148,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,Black or African American,YES,,,,,Emotional Disability,,,,,,,,,Level 2,430,CBT,
2023-2024,ELA,Grade 7 ELA,238138234,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Male,Black or African American,YES,,,,,,,,,,,,,,Level 3,452,CBT,
2023-2024,ELA,Grade 8 ELA,237528294,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Female,Hispanic or Latino,YES,YES,,6,,,,,,,,,,,Level 1,425,CBT,
2023-2024,ELA,Grade 6 ELA,242006195,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Male,Black or African American,YES,,,,,,,,,,,,,,Level 4,470,CBT,
2023-2024,ELA,Grade 7 ELA,240112706,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Female,Black or African American,,,,,,,,,,,,,,,Level 4,472,CBT,
2023-2024,ELA,Grade 8 ELA,239879232,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,Asian,YES,,YES,8,,,,,,,,,,,Level 3,466,CBT,
2023-2024,ELA,Grade 6 ELA,242301018,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Male,White,YES,,,,,,,,,,,,,,Level 2,443,CBT,
2023-2024,ELA,Grade 6 ELA,241378405,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 2,435,CBT,
2023-2024,ELA,Grade 8 ELA,240751933,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,Black or African American,YES,,,,,Learning Disability,,,,,,,,,Level 3,454,CBT,
2023-2024,ELA,Grade 7 ELA,237777743,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Male,Black or African American,YES,,,,,Learning Disability,,,,,,,,,Level 2,434,CBT,
2023-2024,ELA,Grade 8 ELA,236794814,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 4,480,CBT,
2023-2024,ELA,Grade 7 ELA,239847320,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Male,Black or African American,YES,,,,,,,,,,,,,,Level 2,438,CBT,
2023-2024,ELA,Grade 6 ELA,239088081,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Female,Hispanic or Latino,YES,,,,,,,,,,,,,,Level 4,470,CBT,
2023-2024,ELA,Grade 7 ELA,235659265,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Female,Black or African American,YES,,,,,,,,YES,,,,,,Level 3,452,CBT,
2023-2024,ELA,Grade 7 ELA,235659257,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Female,Black or African American,YES,,,,,,,,YES,,,,,,Level 3,454,CBT,
2023-2024,ELA,Grade 8 ELA,212089809,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,Black or African American,YES,,,,,,,,YES,,,,,,Level 3,466,CBT,
2023-2024,ELA,Grade 6 ELA,240424978,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 3,451,CBT,
2023-2024,ELA,Grade 8 ELA,236420147,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 3,462,CBT,
2023-2024,ELA,Grade 8 ELA,220864045,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,Hispanic or Latino,YES,,,,,Learning Disability,,,,,,,,,Level 3,462,CBT,
2023-2024,ELA,Grade 8 ELA,233279934,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,Hispanic or Latino,YES,,,,,Other Health Impairment,,,,,,,,,Level 4,490,CBT,
2023-2024,ELA,Grade 7 ELA,223990136,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Male,Hispanic or Latino,YES,,,,,Learning Disability,,,YES,,,,,,Level 1,426,CBT,
2023-2024,ELA,Grade 8 ELA,239702723,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,Black or African American,YES,,,,,,,,,,,,,,Level 4,486,CBT,
2023-2024,ELA,Grade 6 ELA,238151013,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 3,454,CBT,
